income,land_size,state,crop,irrigation,farmer_type,scheme,approved
255381,3.25,up,wheat,no,medium,cotton_support_scheme,0
382449,5.74,up,wheat,yes,large,drip_irrigation,0
113298,3.66,up,rice,no,medium,sugarcane_incentive,1
320474,5.19,punjab,rice,yes,large,crop_insurance,1
88210,1.23,karnataka,sugarcane,no,small,small_farmer_support,1
142832,1.85,punjab,wheat,yes,small,medium_farmer_modernization,0
56628,1.15,punjab,rice,yes,small,large_farmer_irrigation_support,0
301805,5.91,karnataka,rice,no,large,drip_irrigation,0
259489,4.2,gujarat,cotton,yes,large,drip_irrigation,0
125926,1.65,gujarat,wheat,yes,small,small_farmer_support,1
238145,4.39,up,wheat,yes,large,sugarcane_incentive,0
168040,2.59,up,wheat,yes,medium,drip_irrigation,0
119337,2.8,karnataka,sugarcane,yes,medium,low_income_farmer_aid,1
83745,1.27,karnataka,rice,yes,small,medium_farmer_modernization,0
186888,2.14,gujarat,cotton,yes,medium,low_income_farmer_aid,0
102072,1.35,gujarat,cotton,yes,small,pm_kisan,1
295442,4.48,karnataka,sugarcane,no,large,cotton_support_scheme,0
135933,1.44,gujarat,cotton,yes,small,low_income_farmer_aid,0
241046,3.36,gujarat,cotton,no,medium,drip_irrigation,0
354229,5.24,gujarat,cotton,no,large,small_farmer_support,0
134190,1.41,up,wheat,yes,small,rice_development_scheme,1
30274,0.85,karnataka,sugarcane,no,small,rice_development_scheme,0
108560,2.23,punjab,rice,no,medium,drip_irrigation,0
179082,5.25,gujarat,wheat,no,large,crop_insurance,1
226205,5.62,gujarat,wheat,no,large,pm_kisan,0
228964,2.7,up,wheat,yes,medium,large_farmer_irrigation_support,0
85825,1.89,gujarat,cotton,yes,small,sugarcane_incentive,0
154809,3.0,gujarat,wheat,no,medium,crop_insurance,0
150455,2.54,maharashtra,sugarcane,yes,medium,drip_irrigation,0
304839,3.99,gujarat,cotton,no,medium,crop_insurance,1
99068,2.44,maharashtra,sugarcane,no,medium,large_farmer_irrigation_support,0
232873,4.53,karnataka,rice,no,large,large_farmer_irrigation_support,0
94495,2.53,up,rice,yes,medium,medium_farmer_modernization,0
284265,5.98,maharashtra,cotton,no,large,pm_kisan,0
56689,1.29,karnataka,rice,no,small,medium_farmer_modernization,0
181263,4.6,maharashtra,sugarcane,no,large,crop_insurance,1
173612,2.45,karnataka,sugarcane,yes,medium,cotton_support_scheme,0
203862,4.55,maharashtra,cotton,no,large,pm_kisan,0
151954,2.48,gujarat,cotton,no,medium,sugarcane_incentive,0
343463,3.59,karnataka,sugarcane,yes,medium,sugarcane_incentive,1
229949,3.71,up,wheat,no,medium,crop_insurance,0
175822,2.34,punjab,wheat,yes,medium,rice_development_scheme,0
42194,0.51,gujarat,cotton,yes,small,sugarcane_incentive,1
204019,5.91,maharashtra,cotton,no,large,rice_development_scheme,1
26349,0.7,karnataka,rice,no,small,crop_insurance,1
52992,1.0,karnataka,rice,yes,small,crop_insurance,0
131550,3.75,punjab,wheat,no,medium,large_farmer_irrigation_support,0
72898,1.04,up,wheat,yes,small,low_income_farmer_aid,1
40242,1.02,karnataka,sugarcane,yes,small,rice_development_scheme,0
120648,2.68,punjab,rice,no,medium,rice_development_scheme,0
312949,4.03,gujarat,cotton,no,large,drip_irrigation,1
334326,4.51,maharashtra,sugarcane,no,large,sugarcane_incentive,0
226277,3.46,maharashtra,cotton,no,medium,low_income_farmer_aid,0
486779,5.97,maharashtra,cotton,yes,large,drip_irrigation,0
82118,1.13,gujarat,cotton,yes,small,medium_farmer_modernization,0
172597,4.63,maharashtra,sugarcane,no,large,large_farmer_irrigation_support,0
410650,5.99,punjab,wheat,yes,large,low_income_farmer_aid,0
221667,2.7,gujarat,wheat,yes,medium,low_income_farmer_aid,0
172715,2.68,karnataka,sugarcane,yes,medium,rice_development_scheme,0
134789,2.88,up,wheat,no,medium,drip_irrigation,1
47951,1.41,punjab,wheat,no,small,medium_farmer_modernization,0
117268,2.27,gujarat,cotton,yes,medium,sugarcane_incentive,1
451451,5.65,maharashtra,cotton,no,large,cotton_support_scheme,0
165729,2.0,maharashtra,sugarcane,yes,medium,crop_insurance,0
346282,3.76,maharashtra,cotton,yes,medium,large_farmer_irrigation_support,0
150443,3.88,punjab,wheat,no,medium,cotton_support_scheme,1
208728,4.31,up,rice,no,large,medium_farmer_modernization,0
299110,3.3,punjab,wheat,yes,medium,low_income_farmer_aid,0
111396,1.97,punjab,rice,yes,small,drip_irrigation,0
75518,2.28,up,rice,no,medium,low_income_farmer_aid,1
276390,4.21,maharashtra,cotton,no,large,large_farmer_irrigation_support,1
43072,0.57,karnataka,rice,no,small,rice_development_scheme,0
228873,2.56,karnataka,sugarcane,yes,medium,small_farmer_support,0
210823,3.29,punjab,wheat,yes,medium,drip_irrigation,0
143105,2.01,karnataka,sugarcane,no,medium,crop_insurance,1
361621,5.13,punjab,wheat,yes,large,pm_kisan,0
156643,1.72,punjab,rice,yes,small,medium_farmer_modernization,0
67977,1.13,gujarat,cotton,yes,small,cotton_support_scheme,1
238887,3.87,maharashtra,sugarcane,yes,medium,rice_development_scheme,1
216785,4.86,gujarat,cotton,no,large,rice_development_scheme,1
129099,1.65,karnataka,rice,yes,small,sugarcane_incentive,0
95094,1.63,maharashtra,cotton,no,small,sugarcane_incentive,1
31474,0.95,gujarat,cotton,no,small,drip_irrigation,0
257437,5.22,up,wheat,yes,large,pm_kisan,0
214300,3.95,punjab,rice,yes,medium,small_farmer_support,0
205892,3.91,up,wheat,no,medium,rice_development_scheme,1
128216,1.79,punjab,wheat,yes,small,large_farmer_irrigation_support,0
101117,1.59,up,rice,no,small,drip_irrigation,0
286801,5.09,maharashtra,cotton,no,large,sugarcane_incentive,0
72624,0.97,gujarat,cotton,yes,small,crop_insurance,1
354489,4.95,karnataka,sugarcane,no,large,sugarcane_incentive,0
297014,3.61,punjab,wheat,yes,medium,large_farmer_irrigation_support,0
290862,4.29,gujarat,wheat,yes,large,crop_insurance,1
112018,1.96,up,wheat,yes,small,medium_farmer_modernization,0
164497,2.73,karnataka,rice,yes,medium,drip_irrigation,0
154874,1.98,karnataka,rice,yes,small,crop_insurance,1
159824,2.22,karnataka,sugarcane,yes,medium,sugarcane_incentive,0
118750,1.47,punjab,wheat,yes,small,drip_irrigation,0
67852,1.23,karnataka,sugarcane,no,small,crop_insurance,0
76529,1.36,punjab,wheat,yes,small,pm_kisan,1
377899,4.11,punjab,rice,yes,large,rice_development_scheme,1
288488,4.56,maharashtra,cotton,no,large,rice_development_scheme,0
251133,5.89,up,rice,yes,large,pm_kisan,0
353642,4.02,gujarat,wheat,yes,large,crop_insurance,1
403287,4.63,karnataka,sugarcane,yes,large,sugarcane_incentive,1
197348,2.86,karnataka,rice,no,medium,small_farmer_support,0
61014,0.87,karnataka,sugarcane,no,small,cotton_support_scheme,0
44004,0.8,gujarat,cotton,yes,small,cotton_support_scheme,1
206038,3.13,karnataka,rice,no,medium,sugarcane_incentive,1
103060,1.19,gujarat,wheat,yes,small,small_farmer_support,1
398216,5.75,karnataka,sugarcane,no,large,sugarcane_incentive,0
70860,0.89,karnataka,sugarcane,no,small,large_farmer_irrigation_support,0
265754,5.04,up,wheat,no,large,cotton_support_scheme,0
84297,2.55,karnataka,rice,no,medium,drip_irrigation,1
503010,5.27,maharashtra,sugarcane,yes,large,medium_farmer_modernization,0
194614,4.09,maharashtra,cotton,no,large,sugarcane_incentive,0
47673,0.84,punjab,wheat,yes,small,crop_insurance,0
333103,5.58,up,wheat,no,large,low_income_farmer_aid,0
125095,1.71,up,rice,no,small,low_income_farmer_aid,0
324981,4.41,gujarat,wheat,yes,large,small_farmer_support,0
96422,1.38,gujarat,cotton,yes,small,sugarcane_incentive,1
263083,3.75,up,rice,yes,medium,drip_irrigation,0
202742,2.89,gujarat,wheat,no,medium,cotton_support_scheme,1
71683,1.05,karnataka,rice,no,small,sugarcane_incentive,0
104995,1.23,maharashtra,sugarcane,yes,small,pm_kisan,1
174351,3.95,gujarat,cotton,yes,medium,medium_farmer_modernization,0
232316,4.14,maharashtra,sugarcane,no,large,cotton_support_scheme,0
169202,4.36,up,rice,no,large,pm_kisan,0
175628,2.08,maharashtra,sugarcane,yes,medium,low_income_farmer_aid,0
70246,0.81,punjab,wheat,yes,small,pm_kisan,1
469347,5.99,up,rice,yes,large,sugarcane_incentive,1
123536,1.95,karnataka,sugarcane,no,small,rice_development_scheme,1
97517,2.09,gujarat,wheat,no,medium,pm_kisan,0
43910,0.72,gujarat,cotton,no,small,medium_farmer_modernization,0
420431,4.94,gujarat,wheat,yes,large,cotton_support_scheme,0
174019,4.53,gujarat,cotton,no,large,medium_farmer_modernization,0
241167,4.07,karnataka,rice,no,large,large_farmer_irrigation_support,0
356139,4.35,punjab,rice,yes,large,large_farmer_irrigation_support,1
48634,0.62,karnataka,sugarcane,yes,small,low_income_farmer_aid,1
63008,1.36,up,rice,no,small,small_farmer_support,1
133768,3.68,maharashtra,cotton,no,medium,medium_farmer_modernization,1
318832,4.58,karnataka,sugarcane,no,large,medium_farmer_modernization,0
190789,4.99,punjab,rice,yes,large,sugarcane_incentive,1
146102,1.89,punjab,rice,yes,small,crop_insurance,0
441203,5.24,maharashtra,cotton,yes,large,rice_development_scheme,1
339014,4.34,up,rice,no,large,crop_insurance,0
318587,3.58,maharashtra,sugarcane,yes,medium,cotton_support_scheme,0
129625,2.09,up,rice,yes,medium,small_farmer_support,0
294102,4.41,gujarat,wheat,yes,large,low_income_farmer_aid,0
95874,1.08,karnataka,sugarcane,yes,small,drip_irrigation,0
333870,5.92,up,rice,no,large,drip_irrigation,0
134181,3.12,gujarat,cotton,no,medium,pm_kisan,0
85788,1.52,gujarat,cotton,yes,small,large_farmer_irrigation_support,0
85741,1.2,karnataka,rice,no,small,rice_development_scheme,0
199331,2.65,gujarat,wheat,yes,medium,pm_kisan,0
207608,2.58,punjab,wheat,yes,medium,pm_kisan,0
148600,3.34,maharashtra,sugarcane,yes,medium,cotton_support_scheme,1
196116,4.11,up,wheat,no,large,pm_kisan,0
486201,5.38,up,wheat,yes,large,medium_farmer_modernization,0
214402,3.45,up,wheat,yes,medium,drip_irrigation,0
130197,1.91,punjab,rice,no,small,pm_kisan,1
546696,5.94,karnataka,rice,yes,large,large_farmer_irrigation_support,1
286194,5.97,punjab,rice,yes,large,cotton_support_scheme,1
312716,4.75,karnataka,rice,no,large,small_farmer_support,0
83688,1.48,maharashtra,sugarcane,no,small,large_farmer_irrigation_support,0
53386,0.86,gujarat,cotton,yes,small,drip_irrigation,0
247405,3.39,karnataka,rice,no,medium,sugarcane_incentive,0
343764,5.24,maharashtra,sugarcane,yes,large,sugarcane_incentive,0
70366,1.95,maharashtra,sugarcane,yes,small,crop_insurance,0
209454,4.65,maharashtra,sugarcane,no,large,crop_insurance,0
228976,4.62,karnataka,sugarcane,no,large,cotton_support_scheme,1
241539,3.32,karnataka,sugarcane,no,medium,low_income_farmer_aid,0
147119,1.76,punjab,rice,yes,small,medium_farmer_modernization,0
245131,4.22,punjab,rice,no,large,drip_irrigation,1
395360,5.05,karnataka,sugarcane,yes,large,cotton_support_scheme,1
203743,3.87,karnataka,rice,no,medium,low_income_farmer_aid,0
91007,1.31,punjab,rice,yes,small,sugarcane_incentive,1
176119,2.22,gujarat,cotton,no,medium,cotton_support_scheme,1
392191,4.5,karnataka,rice,yes,large,small_farmer_support,0
442929,4.84,maharashtra,cotton,yes,large,sugarcane_incentive,1
171078,2.73,karnataka,sugarcane,no,medium,low_income_farmer_aid,0
181117,3.74,up,wheat,yes,medium,medium_farmer_modernization,0
99481,2.36,gujarat,wheat,no,medium,sugarcane_incentive,0
109219,1.16,karnataka,sugarcane,yes,small,cotton_support_scheme,1
266173,4.96,punjab,rice,yes,large,small_farmer_support,0
467559,4.97,gujarat,cotton,yes,large,pm_kisan,0
247358,4.13,karnataka,sugarcane,yes,large,pm_kisan,0
33962,0.6,up,wheat,yes,small,drip_irrigation,0
246347,3.12,karnataka,rice,yes,medium,crop_insurance,1
348429,5.16,gujarat,cotton,no,large,small_farmer_support,0
172887,4.36,up,wheat,no,large,crop_insurance,1
31645,0.54,up,wheat,no,small,low_income_farmer_aid,1
184894,2.53,maharashtra,cotton,no,medium,low_income_farmer_aid,0
88577,2.67,gujarat,wheat,no,medium,large_farmer_irrigation_support,0
472822,5.84,punjab,wheat,yes,large,medium_farmer_modernization,0
376410,4.84,maharashtra,cotton,yes,large,pm_kisan,0
194516,3.24,karnataka,sugarcane,no,medium,small_farmer_support,0
242987,3.56,punjab,rice,yes,medium,sugarcane_incentive,0
297493,4.95,karnataka,sugarcane,yes,large,sugarcane_incentive,1
213085,3.88,gujarat,wheat,no,medium,drip_irrigation,0
56680,1.55,karnataka,sugarcane,no,small,crop_insurance,0
254691,3.5,punjab,rice,no,medium,crop_insurance,0
171687,2.76,maharashtra,sugarcane,yes,medium,cotton_support_scheme,0
130290,4.24,gujarat,cotton,no,large,pm_kisan,0
412663,5.73,karnataka,rice,no,large,pm_kisan,0
48032,0.63,punjab,rice,yes,small,low_income_farmer_aid,1
314269,4.57,punjab,rice,no,large,pm_kisan,0
291972,4.89,maharashtra,sugarcane,no,large,low_income_farmer_aid,0
417277,5.98,karnataka,rice,yes,large,rice_development_scheme,0
47807,0.71,maharashtra,cotton,yes,small,drip_irrigation,0
177163,3.5,up,rice,no,medium,rice_development_scheme,1
306147,3.46,up,rice,yes,medium,cotton_support_scheme,1
98620,1.16,maharashtra,cotton,yes,small,sugarcane_incentive,1
174603,1.88,up,rice,yes,small,medium_farmer_modernization,0
80617,1.74,gujarat,cotton,no,small,medium_farmer_modernization,0
124064,2.34,maharashtra,sugarcane,no,medium,low_income_farmer_aid,0
331743,5.78,karnataka,sugarcane,no,large,large_farmer_irrigation_support,1
130642,1.78,gujarat,wheat,yes,small,drip_irrigation,0
59799,0.9,karnataka,sugarcane,no,small,pm_kisan,1
413919,5.75,up,rice,no,large,crop_insurance,0
230096,3.37,karnataka,sugarcane,no,medium,sugarcane_incentive,0
372588,5.0,punjab,wheat,yes,large,rice_development_scheme,1
191983,3.69,gujarat,cotton,no,medium,small_farmer_support,0
282782,3.35,maharashtra,sugarcane,yes,medium,pm_kisan,0
42975,1.15,maharashtra,sugarcane,yes,small,medium_farmer_modernization,0
45380,0.71,karnataka,sugarcane,yes,small,drip_irrigation,0
191645,5.24,karnataka,sugarcane,yes,large,medium_farmer_modernization,0
71983,1.55,up,rice,no,small,rice_development_scheme,0
245338,4.9,maharashtra,cotton,no,large,cotton_support_scheme,1
87855,2.57,maharashtra,sugarcane,no,medium,pm_kisan,0
124220,1.87,karnataka,sugarcane,no,small,small_farmer_support,1
92006,1.86,up,rice,no,small,drip_irrigation,0
214461,3.95,karnataka,rice,no,medium,small_farmer_support,0
164321,4.77,gujarat,cotton,no,large,cotton_support_scheme,0
146953,4.13,maharashtra,sugarcane,no,large,drip_irrigation,1
257763,4.82,gujarat,cotton,no,large,drip_irrigation,0
440430,5.29,punjab,rice,yes,large,large_farmer_irrigation_support,1
356247,4.77,up,rice,no,large,drip_irrigation,1
63629,1.02,up,rice,no,small,drip_irrigation,0
368587,5.73,gujarat,cotton,yes,large,sugarcane_incentive,0
173752,3.19,gujarat,cotton,no,medium,pm_kisan,0
30977,0.74,up,rice,yes,small,rice_development_scheme,1
286462,5.6,karnataka,sugarcane,no,large,low_income_farmer_aid,0
392793,5.38,up,rice,no,large,drip_irrigation,1
284206,5.35,up,wheat,yes,large,cotton_support_scheme,0
356592,4.74,maharashtra,cotton,yes,large,low_income_farmer_aid,0
344038,5.74,punjab,wheat,no,large,small_farmer_support,0
122618,2.12,karnataka,rice,no,medium,sugarcane_incentive,0
32893,0.51,karnataka,rice,no,small,sugarcane_incentive,0
374278,4.68,up,wheat,no,large,rice_development_scheme,0
47347,0.64,maharashtra,cotton,yes,small,medium_farmer_modernization,0
392211,4.32,up,wheat,yes,large,cotton_support_scheme,0
78467,2.44,karnataka,sugarcane,no,medium,drip_irrigation,0
270694,3.4,punjab,wheat,no,medium,medium_farmer_modernization,0
105496,1.84,punjab,rice,yes,small,large_farmer_irrigation_support,0
233588,4.65,karnataka,sugarcane,no,large,pm_kisan,0
221007,4.55,gujarat,wheat,no,large,cotton_support_scheme,0
241300,3.63,gujarat,cotton,yes,medium,drip_irrigation,0
122009,2.06,gujarat,wheat,no,medium,low_income_farmer_aid,0
98266,1.32,punjab,wheat,yes,small,large_farmer_irrigation_support,0
326006,4.37,gujarat,wheat,no,large,cotton_support_scheme,1
78330,1.58,punjab,rice,no,small,large_farmer_irrigation_support,0
160028,4.39,up,wheat,no,large,crop_insurance,0
275835,4.9,karnataka,rice,no,large,low_income_farmer_aid,0
128772,3.6,punjab,rice,no,medium,cotton_support_scheme,0
224388,4.44,karnataka,rice,no,large,crop_insurance,0
259921,4.66,up,wheat,yes,large,small_farmer_support,0
119651,2.72,gujarat,wheat,yes,medium,pm_kisan,0
284767,4.92,maharashtra,sugarcane,yes,large,crop_insurance,1
413524,5.79,up,wheat,yes,large,small_farmer_support,0
173257,3.49,maharashtra,cotton,no,medium,drip_irrigation,1
53236,0.91,maharashtra,cotton,yes,small,low_income_farmer_aid,1
239746,4.96,gujarat,wheat,no,large,cotton_support_scheme,0
175862,4.82,maharashtra,cotton,yes,large,small_farmer_support,0
374819,4.59,maharashtra,cotton,yes,large,crop_insurance,0
200461,4.03,up,wheat,yes,large,rice_development_scheme,1
344523,4.82,karnataka,rice,yes,large,sugarcane_incentive,0
290020,3.69,gujarat,cotton,yes,medium,cotton_support_scheme,1
134578,1.99,punjab,rice,yes,small,medium_farmer_modernization,0
97038,3.12,gujarat,cotton,no,medium,crop_insurance,1
206720,5.6,maharashtra,sugarcane,yes,large,rice_development_scheme,1
135764,1.48,maharashtra,sugarcane,yes,small,pm_kisan,1
372461,5.32,karnataka,rice,yes,large,cotton_support_scheme,0
316066,5.91,up,wheat,no,large,low_income_farmer_aid,0
108369,1.95,gujarat,wheat,no,small,small_farmer_support,1
106138,2.36,maharashtra,cotton,no,medium,cotton_support_scheme,0
226937,4.77,karnataka,rice,no,large,rice_development_scheme,1
260075,3.47,gujarat,wheat,yes,medium,crop_insurance,0
401570,5.24,karnataka,rice,yes,large,medium_farmer_modernization,0
141128,1.72,punjab,wheat,yes,small,pm_kisan,1
210165,5.92,maharashtra,cotton,no,large,drip_irrigation,0
234786,3.41,gujarat,wheat,yes,medium,cotton_support_scheme,0
121391,2.02,punjab,rice,yes,medium,small_farmer_support,0
214961,4.57,up,wheat,yes,large,large_farmer_irrigation_support,0
381924,5.0,punjab,rice,yes,large,large_farmer_irrigation_support,0
428121,5.53,karnataka,rice,yes,large,pm_kisan,0
77765,1.32,maharashtra,sugarcane,no,small,cotton_support_scheme,0
239002,5.02,punjab,rice,yes,large,sugarcane_incentive,1
76749,1.43,maharashtra,sugarcane,yes,small,crop_insurance,1
236883,5.68,karnataka,rice,yes,large,drip_irrigation,0
230210,3.05,punjab,wheat,no,medium,rice_development_scheme,0
362371,5.46,punjab,wheat,yes,large,rice_development_scheme,0
110124,1.42,maharashtra,cotton,yes,small,low_income_farmer_aid,1
243498,5.52,gujarat,cotton,no,large,crop_insurance,0
324244,4.3,punjab,rice,yes,large,cotton_support_scheme,0
109181,2.81,up,wheat,yes,medium,crop_insurance,0
351422,4.72,maharashtra,cotton,no,large,low_income_farmer_aid,0
140983,2.29,gujarat,cotton,yes,medium,drip_irrigation,0
474080,5.15,punjab,rice,yes,large,crop_insurance,0
372120,4.39,up,wheat,yes,large,rice_development_scheme,0
290496,4.36,maharashtra,sugarcane,yes,large,medium_farmer_modernization,0
215404,4.8,karnataka,sugarcane,no,large,drip_irrigation,0
101787,1.76,gujarat,wheat,no,small,pm_kisan,1
292214,4.93,up,wheat,yes,large,medium_farmer_modernization,0
134388,2.99,up,wheat,yes,medium,pm_kisan,0
403458,4.97,punjab,rice,yes,large,drip_irrigation,0
79230,1.79,up,wheat,no,small,pm_kisan,1
77088,2.11,gujarat,wheat,no,medium,medium_farmer_modernization,1
372848,4.26,gujarat,wheat,yes,large,drip_irrigation,0
79257,1.82,up,wheat,yes,small,drip_irrigation,0
34145,0.81,karnataka,rice,no,small,low_income_farmer_aid,1
58304,1.44,punjab,rice,yes,small,large_farmer_irrigation_support,0
242930,5.36,punjab,rice,yes,large,crop_insurance,0
296684,4.57,maharashtra,cotton,yes,large,medium_farmer_modernization,0
214731,4.52,maharashtra,sugarcane,no,large,cotton_support_scheme,0
